Hourly measurement data supplied by UK-air on 18/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Manchester Piccadilly",
Latitude,,53.481520,,
Longitude,,-2.237881,,
Site Type,,Urban Background,,
Zone,,North West & Merseyside,,
Agglomeration,,Greater Manchester Urban Area,,
Local Authority,,"Manchester",,
Date,Time,"Nitrogen dioxide",Status
2018-01-24,01:00:00,14.54876,V ugm-3
2018-01-24,02:00:00,8.45505,V ugm-3
2018-01-24,03:00:00,7.84645,V ugm-3
2018-01-24,04:00:00,7.74058,V ugm-3
2018-01-24,05:00:00,7.53328,V ugm-3
2018-01-24,06:00:00,10.13159,V ugm-3
2018-01-24,07:00:00,15.0565,V ugm-3
2018-01-24,08:00:00,28.62446,V ugm-3
2018-01-24,09:00:00,37.81047,V ugm-3
2018-01-24,10:00:00,44.92495,V ugm-3
2018-01-24,11:00:00,60.94436,V ugm-3
2018-01-24,12:00:00,59.7868,V ugm-3
2018-01-24,13:00:00,63.23793,V ugm-3
2018-01-24,14:00:00,45.92698,V ugm-3
2018-01-24,15:00:00,40.63059,V ugm-3
2018-01-24,16:00:00,32.2344,V ugm-3
2018-01-24,17:00:00,49.89014,V ugm-3
2018-01-24,18:00:00,58.37135,V ugm-3
2018-01-24,19:00:00,65.16611,V ugm-3
2018-01-24,20:00:00,61.13924,V ugm-3
2018-01-24,21:00:00,49.21697,V ugm-3
2018-01-24,22:00:00,46.63716,V ugm-3
2018-01-24,23:00:00,33.81428,V ugm-3
2018-01-24,24:00:00,26.49672,V ugm-3
2018-01-25,01:00:00,19.1157,V ugm-3
2018-01-25,02:00:00,16.55631,V ugm-3
2018-01-25,03:00:00,13.45715,V ugm-3
2018-01-25,04:00:00,14.13019,V ugm-3
2018-01-25,05:00:00,13.14531,V ugm-3
2018-01-25,06:00:00,21.86757,V ugm-3
2018-01-25,07:00:00,37.52358,V ugm-3
2018-01-25,08:00:00,56.06262,V ugm-3
2018-01-25,09:00:00,58.0145,V ugm-3
2018-01-25,10:00:00,61.64199,V ugm-3
2018-01-25,11:00:00,52.0235,V ugm-3
2018-01-25,12:00:00,47.36526,V ugm-3
2018-01-25,13:00:00,48.05009,V ugm-3
2018-01-25,14:00:00,42.87495,V ugm-3
2018-01-25,15:00:00,48.93889,V ugm-3
2018-01-25,16:00:00,55.20593,V ugm-3
2018-01-25,17:00:00,59.86744,V ugm-3
2018-01-25,18:00:00,62.28905,V ugm-3
2018-01-25,19:00:00,66.7835,V ugm-3
2018-01-25,20:00:00,63.91422,V ugm-3
2018-01-25,21:00:00,57.83389,V ugm-3
2018-01-25,22:00:00,53.29227,V ugm-3
2018-01-25,23:00:00,52.2637,V ugm-3
2018-01-25,24:00:00,46.98549,V ugm-3
2018-01-26,01:00:00,42.56336,V ugm-3
2018-01-26,02:00:00,51.05363,V ugm-3
2018-01-26,03:00:00,57.81418,V ugm-3
2018-01-26,04:00:00,51.03939,V ugm-3
2018-01-26,05:00:00,53.0795,V ugm-3
2018-01-26,06:00:00,50.40547,V ugm-3
2018-01-26,07:00:00,53.18704,V ugm-3
2018-01-26,08:00:00,60.15019,V ugm-3
2018-01-26,09:00:00,64.94921,V ugm-3
2018-01-26,10:00:00,66.42176,V ugm-3
2018-01-26,11:00:00,61.91501,V ugm-3
2018-01-26,12:00:00,41.91161,V ugm-3
2018-01-26,13:00:00,26.82197,V ugm-3
2018-01-26,14:00:00,52.73885,V ugm-3
2018-01-26,15:00:00,49.0875,V ugm-3
2018-01-26,16:00:00,62.73369,V ugm-3
2018-01-26,17:00:00,70.39547,V ugm-3
2018-01-26,18:00:00,69.36316,V ugm-3
2018-01-26,19:00:00,65.04327,V ugm-3
2018-01-26,20:00:00,79.60878,V ugm-3
2018-01-26,21:00:00,84.71788,V ugm-3
2018-01-26,22:00:00,69.61003,V ugm-3
2018-01-26,23:00:00,59.47275,V ugm-3
2018-01-26,24:00:00,56.07495,V ugm-3
2018-01-27,01:00:00,46.02889,V ugm-3
2018-01-27,02:00:00,30.99537,V ugm-3
2018-01-27,03:00:00,28.6394,V ugm-3
2018-01-27,04:00:00,25.36927,V ugm-3
2018-01-27,05:00:00,18.5791,V ugm-3
2018-01-27,06:00:00,13.96267,V ugm-3
2018-01-27,07:00:00,15.82673,V ugm-3
2018-01-27,08:00:00,24.17258,V ugm-3
2018-01-27,09:00:00,28.20423,V ugm-3
2018-01-27,10:00:00,30.84063,V ugm-3
2018-01-27,11:00:00,36.52826,V ugm-3
2018-01-27,12:00:00,39.72519,V ugm-3
2018-01-27,13:00:00,36.77948,V ugm-3
2018-01-27,14:00:00,44.31756,V ugm-3
2018-01-27,15:00:00,45.97317,V ugm-3
2018-01-27,16:00:00,54.28961,V ugm-3
2018-01-27,17:00:00,56.42592,V ugm-3
2018-01-27,18:00:00,27.39265,V ugm-3
2018-01-27,19:00:00,25.16158,V ugm-3
2018-01-27,20:00:00,24.95593,V ugm-3
2018-01-27,21:00:00,25.00263,V ugm-3
2018-01-27,22:00:00,19.66298,V ugm-3
2018-01-27,23:00:00,22.36418,V ugm-3
2018-01-27,24:00:00,24.12962,V ugm-3
2018-01-28,01:00:00,22.82725,V ugm-3
2018-01-28,02:00:00,23.65787,V ugm-3
2018-01-28,03:00:00,21.22103,V ugm-3
2018-01-28,04:00:00,23.03615,V ugm-3
2018-01-28,05:00:00,24.17709,V ugm-3
2018-01-28,06:00:00,14.11349,V ugm-3
2018-01-28,07:00:00,16.23985,V ugm-3
2018-01-28,08:00:00,15.66861,V ugm-3
2018-01-28,09:00:00,20.54275,V ugm-3
2018-01-28,10:00:00,29.76691,V ugm-3
2018-01-28,11:00:00,29.59977,V ugm-3
2018-01-28,12:00:00,26.80111,V ugm-3
2018-01-28,13:00:00,27.48349,V ugm-3
2018-01-28,14:00:00,28.98875,V ugm-3
2018-01-28,15:00:00,20.69196,V ugm-3
2018-01-28,16:00:00,28.98568,V ugm-3
2018-01-28,17:00:00,30.80251,V ugm-3
2018-01-28,18:00:00,30.2352,V ugm-3
2018-01-28,19:00:00,31.22368,V ugm-3
2018-01-28,20:00:00,37.80198,V ugm-3
2018-01-28,21:00:00,35.05095,V ugm-3
2018-01-28,22:00:00,29.04748,V ugm-3
2018-01-28,23:00:00,22.14771,V ugm-3
2018-01-28,24:00:00,18.51934,V ugm-3
2018-01-29,01:00:00,18.04403,V ugm-3
2018-01-29,02:00:00,13.27525,V ugm-3
2018-01-29,03:00:00,13.63631,V ugm-3
2018-01-29,04:00:00,15.50288,V ugm-3
2018-01-29,05:00:00,16.02116,V ugm-3
2018-01-29,06:00:00,20.58213,V ugm-3
2018-01-29,07:00:00,25.71234,V ugm-3
2018-01-29,08:00:00,38.25509,V ugm-3
2018-01-29,09:00:00,40.64196,V ugm-3
2018-01-29,10:00:00,32.39616,V ugm-3
2018-01-29,11:00:00,36.69621,V ugm-3
2018-01-29,12:00:00,34.10277,V ugm-3
2018-01-29,13:00:00,37.31608,V ugm-3
2018-01-29,14:00:00,27.25961,V ugm-3
2018-01-29,15:00:00,31.08412,V ugm-3
2018-01-29,16:00:00,33.88412,V ugm-3
2018-01-29,17:00:00,35.65871,V ugm-3
2018-01-29,18:00:00,45.55429,V ugm-3
2018-01-29,19:00:00,51.9727,V ugm-3
2018-01-29,20:00:00,48.92771,V ugm-3
2018-01-29,21:00:00,45.41972,V ugm-3
2018-01-29,22:00:00,50.17844,V ugm-3
2018-01-29,23:00:00,63.14596,V ugm-3
2018-01-29,24:00:00,58.42348,V ugm-3
2018-01-30,01:00:00,47.3176,V ugm-3
2018-01-30,02:00:00,37.31546,V ugm-3
2018-01-30,03:00:00,29.59534,V ugm-3
2018-01-30,04:00:00,31.35714,V ugm-3
2018-01-30,05:00:00,31.04006,V ugm-3
2018-01-30,06:00:00,29.84695,V ugm-3
2018-01-30,07:00:00,49.57176,V ugm-3
2018-01-30,08:00:00,62.90677,V ugm-3
2018-01-30,09:00:00,63.38345,V ugm-3
2018-01-30,10:00:00,73.34465,V ugm-3
2018-01-30,11:00:00,63.38334,V ugm-3
2018-01-30,12:00:00,51.44493,V ugm-3
2018-01-30,13:00:00,40.73622,V ugm-3
2018-01-30,14:00:00,38.10881,V ugm-3
2018-01-30,15:00:00,56.58449,V ugm-3
2018-01-30,16:00:00,56.90684,V ugm-3
2018-01-30,17:00:00,62.95081,V ugm-3
2018-01-30,18:00:00,64.04397,V ugm-3
2018-01-30,19:00:00,61.89363,V ugm-3
2018-01-30,20:00:00,54.98807,V ugm-3
2018-01-30,21:00:00,43.30216,V ugm-3
2018-01-30,22:00:00,41.38329,V ugm-3
2018-01-30,23:00:00,36.98144,V ugm-3
2018-01-30,24:00:00,35.11872,V ugm-3
2018-01-31,01:00:00,24.30846,V ugm-3
2018-01-31,02:00:00,17.20144,V ugm-3
2018-01-31,03:00:00,16.06145,V ugm-3
2018-01-31,04:00:00,15.85488,V ugm-3
2018-01-31,05:00:00,13.82963,V ugm-3
2018-01-31,06:00:00,10.10079,V ugm-3
2018-01-31,07:00:00,24.55687,V ugm-3
2018-01-31,08:00:00,48.52755,V ugm-3
2018-01-31,09:00:00,54.22502,V ugm-3
2018-01-31,10:00:00,48.21167,V ugm-3
2018-01-31,11:00:00,41.99386,V ugm-3
2018-01-31,12:00:00,35.21027,V ugm-3
2018-01-31,13:00:00,40.33298,V ugm-3
2018-01-31,14:00:00,38.16345,V ugm-3
2018-01-31,15:00:00,36.92124,V ugm-3
2018-01-31,16:00:00,40.17898,V ugm-3
2018-01-31,17:00:00,45.3646,V ugm-3
2018-01-31,18:00:00,43.60487,V ugm-3
2018-01-31,19:00:00,43.50454,V ugm-3
2018-01-31,20:00:00,46.38954,V ugm-3
2018-01-31,21:00:00,42.35307,V ugm-3
2018-01-31,22:00:00,43.75235,V ugm-3
2018-01-31,23:00:00,35.21211,V ugm-3
2018-01-31,24:00:00,42.87673,V ugm-3
2018-02-01,01:00:00,38.31602,V ugm-3
2018-02-01,02:00:00,10.01221,V ugm-3
2018-02-01,03:00:00,17.40083,V ugm-3
2018-02-01,04:00:00,22.06117,V ugm-3
2018-02-01,05:00:00,14.916,V ugm-3
2018-02-01,06:00:00,16.05444,V ugm-3
2018-02-01,07:00:00,25.2165,V ugm-3
2018-02-01,08:00:00,42.02524,V ugm-3
2018-02-01,09:00:00,46.17421,V ugm-3
2018-02-01,10:00:00,42.79346,V ugm-3
2018-02-01,11:00:00,27.6357,V ugm-3
2018-02-01,12:00:00,25.09394,V ugm-3
2018-02-01,13:00:00,23.44103,V ugm-3
2018-02-01,14:00:00,21.67895,V ugm-3
2018-02-01,15:00:00,22.71518,V ugm-3
2018-02-01,16:00:00,22.56096,V ugm-3
2018-02-01,17:00:00,38.81135,V ugm-3
2018-02-01,18:00:00,39.48797,V ugm-3
2018-02-01,19:00:00,32.45187,V ugm-3
2018-02-01,20:00:00,25.00191,V ugm-3
2018-02-01,21:00:00,23.0382,V ugm-3
2018-02-01,22:00:00,17.13732,V ugm-3
2018-02-01,23:00:00,16.62007,V ugm-3
2018-02-01,24:00:00,18.01568,V ugm-3
2018-02-02,01:00:00,14.07633,V ugm-3
2018-02-02,02:00:00,14.56322,V ugm-3
2018-02-02,03:00:00,18.01215,V ugm-3
2018-02-02,04:00:00,13.45962,V ugm-3
2018-02-02,05:00:00,15.89299,V ugm-3
2018-02-02,06:00:00,16.56379,V ugm-3
2018-02-02,07:00:00,39.12555,V ugm-3
2018-02-02,08:00:00,36.79737,V ugm-3
2018-02-02,09:00:00,47.22442,V ugm-3
2018-02-02,10:00:00,45.70631,V ugm-3
2018-02-02,11:00:00,33.87483,V ugm-3
2018-02-02,12:00:00,37.07133,V ugm-3
2018-02-02,13:00:00,36.04348,V ugm-3
2018-02-02,14:00:00,35.58508,V ugm-3
2018-02-02,15:00:00,36.25981,V ugm-3
2018-02-02,16:00:00,49.90918,V ugm-3
2018-02-02,17:00:00,48.83887,V ugm-3
2018-02-02,18:00:00,53.96285,V ugm-3
2018-02-02,19:00:00,61.71088,V ugm-3
2018-02-02,20:00:00,59.82054,V ugm-3
2018-02-02,21:00:00,62.66612,V ugm-3
2018-02-02,22:00:00,68.73519,V ugm-3
2018-02-02,23:00:00,76.50861,V ugm-3
2018-02-02,24:00:00,67.45549,V ugm-3
2018-02-03,01:00:00,61.26031,V ugm-3
2018-02-03,02:00:00,52.60051,V ugm-3
2018-02-03,03:00:00,45.0508,V ugm-3
2018-02-03,04:00:00,42.04834,V ugm-3
2018-02-03,05:00:00,43.24487,V ugm-3
2018-02-03,06:00:00,32.13016,V ugm-3
2018-02-03,07:00:00,35.80252,V ugm-3
2018-02-03,08:00:00,37.14481,V ugm-3
2018-02-03,09:00:00,46.18865,V ugm-3
2018-02-03,10:00:00,51.09384,V ugm-3
2018-02-03,11:00:00,53.61155,V ugm-3
2018-02-03,12:00:00,55.82471,V ugm-3
2018-02-03,13:00:00,52.27039,V ugm-3
2018-02-03,14:00:00,55.61401,V ugm-3
2018-02-03,15:00:00,54.74758,V ugm-3
2018-02-03,16:00:00,61.46444,V ugm-3
2018-02-03,17:00:00,67.21547,V ugm-3
2018-02-03,18:00:00,64.08354,V ugm-3
2018-02-03,19:00:00,64.5355,V ugm-3
2018-02-03,20:00:00,67.72364,V ugm-3
2018-02-03,21:00:00,59.81376,V ugm-3
2018-02-03,22:00:00,46.0905,V ugm-3
2018-02-03,23:00:00,38.12431,V ugm-3
2018-02-03,24:00:00,44.32509,V ugm-3
2018-02-04,01:00:00,40.81172,V ugm-3
2018-02-04,02:00:00,42.33093,V ugm-3
2018-02-04,03:00:00,47.10066,V ugm-3
2018-02-04,04:00:00,44.98095,V ugm-3
2018-02-04,05:00:00,43.94815,V ugm-3
2018-02-04,06:00:00,27.41033,V ugm-3
2018-02-04,07:00:00,24.15384,V ugm-3
2018-02-04,08:00:00,35.9429,V ugm-3
2018-02-04,09:00:00,36.97136,V ugm-3
2018-02-04,10:00:00,43.15643,V ugm-3
2018-02-04,11:00:00,31.53076,V ugm-3
2018-02-04,12:00:00,33.28594,V ugm-3
2018-02-04,13:00:00,30.71117,V ugm-3
2018-02-04,14:00:00,35.31213,V ugm-3
2018-02-04,15:00:00,38.05404,V ugm-3
2018-02-04,16:00:00,42.96458,V ugm-3
2018-02-04,17:00:00,46.17387,V ugm-3
2018-02-04,18:00:00,47.67274,V ugm-3
2018-02-04,19:00:00,59.13395,V ugm-3
2018-02-04,20:00:00,52.69168,V ugm-3
2018-02-04,21:00:00,50.31185,V ugm-3
2018-02-04,22:00:00,48.50352,V ugm-3
2018-02-04,23:00:00,43.90672,V ugm-3
2018-02-04,24:00:00,37.026,V ugm-3
2018-02-05,01:00:00,32.46445,V ugm-3
2018-02-05,02:00:00,29.63967,V ugm-3
2018-02-05,03:00:00,30.19082,V ugm-3
2018-02-05,04:00:00,30.81028,V ugm-3
2018-02-05,05:00:00,27.29523,V ugm-3
2018-02-05,06:00:00,32.72,V ugm-3
2018-02-05,07:00:00,54.27066,V ugm-3
2018-02-05,08:00:00,63.30572,V ugm-3
2018-02-05,09:00:00,74.22382,V ugm-3
2018-02-05,10:00:00,66.18286,V ugm-3
2018-02-05,11:00:00,57.51032,V ugm-3
2018-02-05,12:00:00,47.02347,V ugm-3
2018-02-05,13:00:00,42.32317,V ugm-3
2018-02-05,14:00:00,39.99421,V ugm-3
2018-02-05,15:00:00,46.76998,V ugm-3
2018-02-05,16:00:00,49.04711,V ugm-3
2018-02-05,17:00:00,59.47746,V ugm-3
2018-02-05,18:00:00,72.80248,V ugm-3
2018-02-05,19:00:00,75.34082,V ugm-3
2018-02-05,20:00:00,79.48684,V ugm-3
2018-02-05,21:00:00,71.89427,V ugm-3
2018-02-05,22:00:00,72.66735,V ugm-3
2018-02-05,23:00:00,69.88084,V ugm-3
2018-02-05,24:00:00,64.24604,V ugm-3
2018-02-06,01:00:00,62.07145,V ugm-3
2018-02-06,02:00:00,64.75605,V ugm-3
2018-02-06,03:00:00,50.79332,V ugm-3
2018-02-06,04:00:00,55.49091,V ugm-3
2018-02-06,05:00:00,62.25831,V ugm-3
2018-02-06,06:00:00,49.86248,V ugm-3
2018-02-06,07:00:00,52.59779,V ugm-3
2018-02-06,08:00:00,62.89829,V ugm-3
2018-02-06,09:00:00,77.85599,V ugm-3
2018-02-06,10:00:00,79.24962,V ugm-3
2018-02-06,11:00:00,68.63992,V ugm-3
2018-02-06,12:00:00,56.67209,V ugm-3
2018-02-06,13:00:00,56.15278,V ugm-3
2018-02-06,14:00:00,57.0829,V ugm-3
2018-02-06,15:00:00,60.70104,V ugm-3
2018-02-06,16:00:00,61.17179,V ugm-3
2018-02-06,17:00:00,67.36617,V ugm-3
2018-02-06,18:00:00,63.7969,V ugm-3
2018-02-06,19:00:00,56.88157,V ugm-3
2018-02-06,20:00:00,58.32511,V ugm-3
2018-02-06,21:00:00,56.26645,V ugm-3
2018-02-06,22:00:00,44.95364,V ugm-3
2018-02-06,23:00:00,45.10528,V ugm-3
2018-02-06,24:00:00,42.57382,V ugm-3
2018-02-07,01:00:00,31.05888,V ugm-3
2018-02-07,02:00:00,31.19717,V ugm-3
2018-02-07,03:00:00,25.56728,V ugm-3
2018-02-07,04:00:00,32.74661,V ugm-3
2018-02-07,05:00:00,53.60656,V ugm-3
2018-02-07,06:00:00,62.84274,V ugm-3
2018-02-07,07:00:00,73.05079,V ugm-3
2018-02-07,08:00:00,77.33476,V ugm-3
2018-02-07,09:00:00,102.33991,V ugm-3
2018-02-07,10:00:00,108.48366,V ugm-3
2018-02-07,11:00:00,108.49163,V ugm-3
2018-02-07,12:00:00,97.41597,V ugm-3
2018-02-07,13:00:00,86.59444,V ugm-3
2018-02-07,14:00:00,53.19583,V ugm-3
2018-02-07,15:00:00,51.33786,V ugm-3
2018-02-07,16:00:00,50.15119,V ugm-3
2018-02-07,17:00:00,61.87589,V ugm-3
2018-02-07,18:00:00,73.49541,V ugm-3
2018-02-07,19:00:00,88.20062,V ugm-3
2018-02-07,20:00:00,89.799,V ugm-3
2018-02-07,21:00:00,76.63964,V ugm-3
2018-02-07,22:00:00,71.42487,V ugm-3
2018-02-07,23:00:00,64.97137,V ugm-3
2018-02-07,24:00:00,57.4313,V ugm-3
2018-02-08,01:00:00,44.60637,V ugm-3
2018-02-08,02:00:00,31.59599,V ugm-3
2018-02-08,03:00:00,20.13469,V ugm-3
2018-02-08,04:00:00,20.70277,V ugm-3
2018-02-08,05:00:00,17.75983,V ugm-3
2018-02-08,06:00:00,24.05851,V ugm-3
2018-02-08,07:00:00,38.7734,V ugm-3
2018-02-08,08:00:00,51.37118,V ugm-3
2018-02-08,09:00:00,64.53764,V ugm-3
2018-02-08,10:00:00,69.03044,V ugm-3
2018-02-08,11:00:00,59.42686,V ugm-3
2018-02-08,12:00:00,61.69888,V ugm-3
2018-02-08,13:00:00,56.38048,V ugm-3
2018-02-08,14:00:00,54.98654,V ugm-3
2018-02-08,15:00:00,54.41859,V ugm-3
2018-02-08,16:00:00,51.93972,V ugm-3
2018-02-08,17:00:00,51.78464,V ugm-3
2018-02-08,18:00:00,48.6868,V ugm-3
2018-02-08,19:00:00,42.49105,V ugm-3
2018-02-08,20:00:00,36.86294,V ugm-3
2018-02-08,21:00:00,37.58567,V ugm-3
2018-02-08,22:00:00,31.69953,V ugm-3
2018-02-08,23:00:00,39.28885,V ugm-3
2018-02-08,24:00:00,53.02199,V ugm-3
2018-02-09,01:00:00,45.20565,V ugm-3
2018-02-09,02:00:00,39.49425,V ugm-3
2018-02-09,03:00:00,37.31011,V ugm-3
2018-02-09,04:00:00,30.65283,V ugm-3
2018-02-09,05:00:00,19.5582,V ugm-3
2018-02-09,06:00:00,20.12602,V ugm-3
2018-02-09,07:00:00,28.53821,V ugm-3
2018-02-09,08:00:00,36.84744,V ugm-3
2018-02-09,09:00:00,43.76361,V ugm-3
2018-02-09,10:00:00,32.35969,V ugm-3
2018-02-09,11:00:00,22.7091,V ugm-3
2018-02-09,12:00:00,20.28346,V ugm-3
2018-02-09,13:00:00,21.72846,V ugm-3
2018-02-09,14:00:00,17.80585,V ugm-3
2018-02-09,15:00:00,24.92918,V ugm-3
2018-02-09,16:00:00,29.41744,V ugm-3
2018-02-09,17:00:00,35.97154,V ugm-3
2018-02-09,18:00:00,46.75716,V ugm-3
2018-02-09,19:00:00,47.99585,V ugm-3
2018-02-09,20:00:00,49.28567,V ugm-3
2018-02-09,21:00:00,49.23232,V ugm-3
2018-02-09,22:00:00,67.97581,V ugm-3
2018-02-09,23:00:00,63.06714,V ugm-3
2018-02-09,24:00:00,68.54539,V ugm-3
2018-02-10,01:00:00,59.16329,V ugm-3
2018-02-10,02:00:00,51.31334,V ugm-3
2018-02-10,03:00:00,49.06137,V ugm-3
2018-02-10,04:00:00,41.06381,V ugm-3
2018-02-10,05:00:00,28.1643,V ugm-3
2018-02-10,06:00:00,19.39455,V ugm-3
2018-02-10,07:00:00,20.06606,V ugm-3
2018-02-10,08:00:00,No data,V ugm-3
2018-02-10,09:00:00,No data,V ugm-3
2018-02-10,10:00:00,38.28356,V ugm-3
2018-02-10,11:00:00,No data,V ugm-3
2018-02-10,12:00:00,No data,V ugm-3
2018-02-10,13:00:00,55.26363,V ugm-3
2018-02-10,14:00:00,58.36072,V ugm-3
2018-02-10,15:00:00,60.58353,V ugm-3
2018-02-10,16:00:00,63.94083,V ugm-3
2018-02-10,17:00:00,51.18142,V ugm-3
2018-02-10,18:00:00,71.60112,V ugm-3
2018-02-10,19:00:00,61.10002,V ugm-3
2018-02-10,20:00:00,51.90221,V ugm-3
2018-02-10,21:00:00,40.85896,V ugm-3
2018-02-10,22:00:00,32.19108,V ugm-3
2018-02-10,23:00:00,20.22179,V ugm-3
2018-02-10,24:00:00,12.58689,V ugm-3
2018-02-11,01:00:00,10.65637,V ugm-3
2018-02-11,02:00:00,12.0995,V ugm-3
2018-02-11,03:00:00,12.27188,V ugm-3
2018-02-11,04:00:00,8.09487,V ugm-3
2018-02-11,05:00:00,8.76438,V ugm-3
2018-02-11,06:00:00,8.40351,V ugm-3
2018-02-11,07:00:00,8.86764,V ugm-3
2018-02-11,08:00:00,11.80697,V ugm-3
2018-02-11,09:00:00,12.06443,V ugm-3
2018-02-11,10:00:00,19.75297,V ugm-3
2018-02-11,11:00:00,27.02093,V ugm-3
2018-02-11,12:00:00,28.20871,V ugm-3
2018-02-11,13:00:00,17.58652,V ugm-3
2018-02-11,14:00:00,17.1742,V ugm-3
2018-02-11,15:00:00,18.20442,V ugm-3
2018-02-11,16:00:00,21.55494,V ugm-3
2018-02-11,17:00:00,20.11131,V ugm-3
2018-02-11,18:00:00,23.51441,V ugm-3
2018-02-11,19:00:00,25.31829,V ugm-3
2018-02-11,20:00:00,20.67642,V ugm-3
2018-02-11,21:00:00,16.03445,V ugm-3
2018-02-11,22:00:00,29.49256,V ugm-3
2018-02-11,23:00:00,28.04965,V ugm-3
2018-02-11,24:00:00,24.59288,V ugm-3
2018-02-12,01:00:00,28.58381,V ugm-3
2018-02-12,02:00:00,12.77938,V ugm-3
2018-02-12,03:00:00,16.95365,V ugm-3
2018-02-12,04:00:00,18.19153,V ugm-3
2018-02-12,05:00:00,28.24077,V ugm-3
2018-02-12,06:00:00,41.49001,V ugm-3
2018-02-12,07:00:00,60.94949,V ugm-3
2018-02-12,08:00:00,72.42167,V ugm-3
2018-02-12,09:00:00,67.24445,V ugm-3
2018-02-12,10:00:00,59.89585,V ugm-3
2018-02-12,11:00:00,55.60511,V ugm-3
2018-02-12,12:00:00,46.92828,V ugm-3
2018-02-12,13:00:00,92.28695,V ugm-3
2018-02-12,14:00:00,49.75502,V ugm-3
2018-02-12,15:00:00,48.075,V ugm-3
2018-02-12,16:00:00,52.28685,V ugm-3
2018-02-12,17:00:00,62.29125,V ugm-3
2018-02-12,18:00:00,70.34623,V ugm-3
2018-02-12,19:00:00,73.03541,V ugm-3
2018-02-12,20:00:00,54.95881,V ugm-3
2018-02-12,21:00:00,40.05155,V ugm-3
2018-02-12,22:00:00,33.29801,V ugm-3
2018-02-12,23:00:00,32.21362,V ugm-3
2018-02-12,24:00:00,25.71934,V ugm-3
2018-02-13,01:00:00,16.82749,V ugm-3
2018-02-13,02:00:00,12.22442,V ugm-3
2018-02-13,03:00:00,9.21999,V ugm-3
2018-02-13,04:00:00,10.4079,V ugm-3
2018-02-13,05:00:00,9.89045,V ugm-3
2018-02-13,06:00:00,12.10658,V ugm-3
2018-02-13,07:00:00,20.66437,V ugm-3
2018-02-13,08:00:00,32.55391,V ugm-3
2018-02-13,09:00:00,37.52377,V ugm-3
2018-02-13,10:00:00,41.59511,V ugm-3
2018-02-13,11:00:00,45.10058,V ugm-3
2018-02-13,12:00:00,No data,V ugm-3
2018-02-13,13:00:00,159.57785,V ugm-3
2018-02-13,14:00:00,81.89294,V ugm-3
2018-02-13,15:00:00,29.47207,V ugm-3
2018-02-13,16:00:00,36.59045,V ugm-3
2018-02-13,17:00:00,47.82132,V ugm-3
2018-02-13,18:00:00,56.88729,V ugm-3
2018-02-13,19:00:00,83.57185,V ugm-3
2018-02-13,20:00:00,87.60904,V ugm-3
2018-02-13,21:00:00,90.09436,V ugm-3
2018-02-13,22:00:00,105.65641,V ugm-3
2018-02-13,23:00:00,102.93778,V ugm-3
2018-02-13,24:00:00,89.66528,V ugm-3
2018-02-14,01:00:00,73.59619,V ugm-3
2018-02-14,02:00:00,62.17654,V ugm-3
2018-02-14,03:00:00,55.20322,V ugm-3
2018-02-14,04:00:00,46.44411,V ugm-3
2018-02-14,05:00:00,39.81913,V ugm-3
2018-02-14,06:00:00,58.95119,V ugm-3
2018-02-14,07:00:00,67.38139,V ugm-3
2018-02-14,08:00:00,52.75108,V ugm-3
2018-02-14,09:00:00,51.49704,V ugm-3
2018-02-14,10:00:00,45.60687,V ugm-3
2018-02-14,11:00:00,No data,V ugm-3
2018-02-14,12:00:00,No data,V ugm-3
2018-02-14,13:00:00,No data,V ugm-3
2018-02-14,14:00:00,No data,V ugm-3
2018-02-14,15:00:00,No data,V ugm-3
2018-02-14,16:00:00,No data,V ugm-3
2018-02-14,17:00:00,No data,V ugm-3
2018-02-14,18:00:00,No data,V ugm-3
2018-02-14,19:00:00,No data,V ugm-3
2018-02-14,20:00:00,No data,V ugm-3
2018-02-14,21:00:00,No data,V ugm-3
2018-02-14,22:00:00,No data,V ugm-3
2018-02-14,23:00:00,No data,V ugm-3
2018-02-14,24:00:00,No data,V ugm-3
2018-02-15,01:00:00,No data,V ugm-3
2018-02-15,02:00:00,No data,V ugm-3
2018-02-15,03:00:00,No data,V ugm-3
2018-02-15,04:00:00,No data,V ugm-3
2018-02-15,05:00:00,No data,V ugm-3
2018-02-15,06:00:00,No data,V ugm-3
2018-02-15,07:00:00,No data,V ugm-3
2018-02-15,08:00:00,No data,V ugm-3
2018-02-15,09:00:00,No data,V ugm-3
2018-02-15,10:00:00,No data,V ugm-3
2018-02-15,11:00:00,No data,V ugm-3
2018-02-15,12:00:00,No data,V ugm-3
2018-02-15,13:00:00,23.88894,V ugm-3
2018-02-15,14:00:00,24.70471,V ugm-3
2018-02-15,15:00:00,28.11216,V ugm-3
2018-02-15,16:00:00,38.24223,V ugm-3
2018-02-15,17:00:00,46.07002,V ugm-3
2018-02-15,18:00:00,51.24708,V ugm-3
2018-02-15,19:00:00,56.811,V ugm-3
2018-02-15,20:00:00,44.76257,V ugm-3
2018-02-15,21:00:00,43.85288,V ugm-3
2018-02-15,22:00:00,44.57694,V ugm-3
2018-02-15,23:00:00,39.55203,V ugm-3
2018-02-15,24:00:00,42.07999,V ugm-3
2018-02-16,01:00:00,30.40818,V ugm-3
2018-02-16,02:00:00,23.50079,V ugm-3
